id,created_on,property_type,lat,lon,place_name,state_name,surface_total_in_m2,surface_covered_in_m2,description,floor,rooms,expenses
2312201,146102400.0,1,-34.5526896753,-58.4852104182,422,4,68.0,50.0,0.7,1.0,1.0,13400.7798742
2312203,146102400.0,1,-34.6010406056,-58.4083469232,28,4,36.0,31.0,0.7,1.0,1.0,1000.0
2312214,146188800.0,1,-34.5799705712,-58.482801444,532,4,44.0,38.0,0.0,1.0,1.0,14379.4890282
2312225,146188800.0,1,-34.5919317156,-58.4049820048,412,4,91.0,89.0,0.0,1.0,1.0,39811.5201613
2312226,146188800.0,1,-34.5919317156,-58.4049820048,412,4,91.0,89.0,0.0,1.0,1.0,39811.5201613
2312252,146188800.0,2,-34.9219185629,-58.3764222108,265,2,394.0,300.0,0.0,1.0,1.0,8000.0
2312254,146188800.0,1,-34.5996396,-58.4300359,15,4,44.0,40.0,0.7,1.0,1.0,21980.0661871
2312256,146188800.0,1,-34.5996396,-58.4300359,15,4,77.0,68.0,0.7,1.0,1.0,21980.0661871
2312257,146188800.0,1,-34.7593483,-58.4008627,327,2,160.0,160.0,0.0,1.0,1.0,1.0
2312265,146188800.0,3,-34.6196358078,-58.4008373861,430,4,64.0,64.0,0.0,1.0,1.0,1900.0
2312268,146188800.0,1,-34.6007562328,-58.5035398464,503,4,35.0,32.0,0.0,1.0,1.0,1600.0
2312274,146188800.0,2,-34.8811897645,-58.4994638866,162,2,300.0,300.0,0.0,1.0,1.0,20479.5890411
2312275,146188800.0,1,-34.5877979228,-58.4184423094,380,4,96.2522872193,96.2522872193,0.0,1.0,1.0,1200.0
2312292,146188800.0,1,-34.5848642566,-58.4254089237,380,4,37.0,35.0,0.3,1.0,1.0,76478.2649641
2312327,146188800.0,2,-34.6450197,-58.6386291,169,1,329.0,329.0,0.75,1.0,1.0,9562.98275862
2312353,146188800.0,1,-34.6097982,-58.3850381,365,4,85.5135135135,39.0,0.0,1.0,2.0,12722.1454545
2312354,146188800.0,1,-34.6430756,-58.4820339,247,4,110.725043783,68.0,0.0,1.0,3.0,13168.0093458
2312355,146188800.0,2,-34.6173720296,-58.5916104794,221,1,425.0,425.0,0.0,1.0,1.0,86773.5294118
2312421,146188800.0,2,-34.8086461995,-58.1649836304,266,2,382.0,340.0,0.0,1.0,1.0,130000.0
2312424,146188800.0,2,-34.8086461995,-58.1649836304,266,2,195.0,162.0,0.0,1.0,1.0,130000.0
2312426,146188800.0,2,-34.8086461995,-58.1649836304,266,2,205.0,191.0,0.0,1.0,1.0,130000.0
2312427,146188800.0,1,-34.5715045,-58.4595582,139,4,30.0,30.0,0.0,1.0,2.0,48194.9186603
2312431,146188800.0,2,-34.8086461995,-58.1649836304,266,2,215.0,177.0,0.0,1.0,1.0,130000.0
2312432,146188800.0,2,-34.8086461995,-58.1649836304,266,2,154.0,142.0,0.0,1.0,1.0,130000.0
2312433,146188800.0,1,-34.5895459,-58.3973636,109,4,140.0,129.0,0.7,1.0,5.0,37062.8076087
2312436,146188800.0,2,-34.586437,-58.4983043,522,4,126.0,100.0,0.0,1.0,1.0,6950.40540541
2312439,146188800.0,2,-34.603771,-58.381587,139,4,125.356569134,440.0,0.3,1.0,1.0,48194.9186603
2312441,146188800.0,1,-34.60306,-58.4239913,15,4,75.0,75.0,0.0,1.0,4.0,21980.0661871
2312442,146188800.0,1,-34.6007964,-58.4308873,500,4,50.0,44.0,0.0,1.0,2.0,15697.1939292
2312443,146188800.0,1,-34.5899395,-58.4186373,380,4,197.0,134.0,0.0,1.0,6.0,76478.2649641
2312444,146188800.0,1,-34.6087198,-58.4309214,160,4,43.0,40.0,0.0,1.0,2.0,20105.1021438
2312445,146188800.0,1,-34.6141183,-58.4123581,160,4,197.0,134.0,0.0,1.0,6.0,20105.1021438
2312446,146188800.0,1,-34.5899395,-58.4186373,380,4,197.0,134.0,0.0,1.0,5.0,76478.2649641
2312460,146188800.0,1,-34.5777614,-58.4243229,380,4,113.0,101.0,0.7,1.0,4.0,76478.2649641
2312461,146188800.0,3,-34.6000887,-58.4261181,15,4,98.0,60.0,0.0,1.0,3.0,21980.0661871
2312462,146188800.0,1,-34.571944038,-58.440850638,139,4,46.0,46.0,0.0,1.0,2.0,48194.9186603
2312465,146188800.0,1,-34.5679209,-58.4338045,318,4,27.0,27.0,0.0,1.0,1.0,44723.6829268
2312467,146188800.0,1,-34.6206202,-58.4447926,160,4,54.0,51.0,0.0,1.0,2.0,20105.1021438
2312474,146188800.0,1,-34.5929904672,-58.4054316847,412,4,82.0,70.0,0.0,1.0,3.0,39811.5201613
2312480,146188800.0,1,-34.599596,-58.3713094,414,4,141.238845144,1.0,0.0,1.0,4.0,39246.08
2312482,146188800.0,1,-34.6090637034,-58.400417127,28,4,72.0,65.0,0.0,1.0,3.0,15262.9891107
2312488,146188800.0,1,-34.6005924,-58.4939447,502,4,98.4487427466,1.0,0.7,1.0,4.0,15226.9230769
2312491,146188800.0,1,-34.5905056946,-58.4174528466,380,4,57.0,41.0,0.0,1.0,2.0,76478.2649641
2312492,146188800.0,1,-34.5766188,-58.4732367,532,4,45.0,40.0,0.7,1.0,1.0,14379.4890282
2312495,146188800.0,1,-34.5874168,-58.4281785,380,4,39.0,36.0,0.0,1.0,2.0,76478.2649641
2312497,146188800.0,1,-34.6284185,-58.4366058,160,4,65.0,65.0,0.0,1.0,3.0,20105.1021438
2312498,146188800.0,1,-34.6233816,-58.4408035,160,4,125.0,72.0,0.7,1.0,4.0,20105.1021438
2312501,146188800.0,1,-34.5971060961,-58.3925570814,412,4,203.0,182.0,0.0,1.0,4.0,39811.5201613
2312503,146188800.0,1,-34.6098556,-58.4009944,28,4,105.0,100.0,0.0,1.0,3.0,15262.9891107
2312505,146188800.0,1,-34.6098747815,-58.4019371106,28,4,129.0,100.0,0.0,1.0,4.0,15262.9891107
2312507,146188800.0,1,-34.5877477085,-58.4183398777,380,4,20.0,20.0,0.0,1.0,1.0,76478.2649641
2312508,146188800.0,1,-34.5895459,-58.3973636,412,4,280.0,280.0,0.7,1.0,4.0,39811.5201613
2312509,146188800.0,1,-34.6147526,-58.361649,405,4,150.0,150.0,0.7,1.0,2.0,10414.5227273
2312512,146188800.0,2,-34.8160254792,-58.8707384844,91,1,180.0,160.0,0.7,1.0,1.0,0.0
2312518,146188800.0,1,-34.5821848,-58.4015403,380,4,192.0,185.0,0.0,1.0,4.0,76478.2649641
2312523,146188800.0,1,-34.7270077659,-58.2683417498,407,2,86.0,73.0,0.7,1.0,4.0,35690.8333333
2312527,146188800.0,1,-34.5992871,-58.4040409,109,4,160.0,160.0,0.7,1.0,4.0,37062.8076087
2312528,146188800.0,1,-34.56909,-58.4315462,318,4,196.0,196.0,0.7,1.0,6.0,44723.6829268
2312537,146188800.0,1,-34.561753,-58.452713,139,4,158.0,148.0,0.7,4.0,4.0,48194.9186603
2312556,146188800.0,1,-34.567592,-58.432272,380,4,88.0,88.0,0.3,3.0,3.0,76478.2649641
2312560,146188800.0,1,-34.605193484,-58.3836588711,447,4,46.0,46.0,0.0,4.0,3.0,24629.5273973
2312569,146188800.0,2,-34.8083882106,-58.2661470172,245,2,300.0,87.0,0.0,1.0,1.0,7600.0
2312577,146188800.0,1,-34.689214,-58.461707,511,4,50.0,50.0,0.3,6.0,3.0,7029.23076923
2312580,146188800.0,1,-34.59955,-58.404114,109,4,87.0,87.0,0.7,1.0,3.0,37062.8076087
2312581,146188800.0,2,-34.596266,-58.975341,254,1,2100.0,200.0,0.7,1.0,4.0,14000.0
2312582,146188800.0,2,-34.596266,-58.975341,254,1,2100.0,120.0,0.7,1.0,4.0,14000.0
2312609,146188800.0,1,-34.6697830939,-58.3625526633,26,2,50.0,45.0,0.7,1.0,1.0,16864.75
2312619,146188800.0,1,-34.580648,-58.484902,532,4,64.0,60.0,0.7,1.0,2.0,14379.4890282
2312628,146188800.0,1,-34.598561,-58.407462,412,4,37.0,35.0,0.0,3.0,1.0,39811.5201613
2312629,146188800.0,1,-34.601363,-58.528179,474,1,33.0,27.0,0.7,6.0,1.0,730.0
2312631,146188800.0,1,-34.624419,-58.40123,430,4,46.0,46.0,0.0,2.0,2.0,16120.6859903
2312646,146188800.0,1,-34.6088,-58.401962,28,4,114.0,114.0,0.0,7.0,4.0,15262.9891107
2312659,146188800.0,1,-34.604772,-58.437542,386,4,90.0,83.0,0.0,1.0,6.0,19664.2857143
2312660,146188800.0,1,-34.649389,-58.607769,370,1,31.0,28.0,0.3,2.0,1.0,8902.46583851
2312662,146188800.0,1,-34.627438,-58.478013,247,4,43.0,43.0,0.3,1.0,2.0,13168.0093458
2312679,146188800.0,2,-34.571404,-58.472854,139,4,700.0,470.0,0.7,1.0,6.0,48194.9186603
2312682,146188800.0,1,-34.611754,-58.407169,28,4,44.0,44.0,0.7,16.0,3.0,15262.9891107
2312683,146188800.0,1,-34.5710503757,-58.4465954853,139,4,63.0,58.0,0.7,3.0,3.0,48194.9186603
2312689,146188800.0,1,-34.623007,-58.463525,246,4,32.0,32.0,0.0,1.0,2.0,14177.5493274
2312691,146188800.0,1,-34.633704,-58.46146,246,4,33.0,30.0,0.0,2.0,1.0,14177.5493274
2312694,146188800.0,1,-34.628543,-58.474652,246,4,36.0,36.0,0.7,1.0,1.0,14177.5493274
2312695,146188800.0,3,-34.605219,-58.410101,3,4,50.0,42.0,0.0,1.0,3.0,16400.3225806
2312708,146188800.0,1,-34.595902,-58.419972,380,4,35.0,32.0,0.0,1.0,1.0,76478.2649641
2312711,146188800.0,1,-34.610323,-58.476362,508,4,400.0,388.0,0.75,1.0,1.0,15861.2820513
2312725,146188800.0,1,-34.6146990926,-58.3937825164,171,4,32.0,32.0,0.0,1.0,1.0,19856.5833333
2312731,146188800.0,3,-34.599131,-58.416197,15,4,207.0,102.0,0.0,1.0,4.0,21980.0661871
2312736,146188800.0,2,-34.679223,-58.700219,427,1,161.0,51.0,0.7,1.0,4.0,4410.44444444
2312747,146188800.0,2,-34.619184,-58.520564,503,4,280.0,145.0,0.75,1.0,4.0,17540.0980392
2312748,146188800.0,3,-34.63869,-58.482274,247,4,150.0,120.0,0.0,1.0,4.0,13168.0093458
2312753,146188800.0,2,-34.624945,-58.392602,186,4,346.0,346.0,-0.7,1.0,11.0,11426.3461538
2312755,146188800.0,2,-34.652506,-58.63589,169,1,487.0,487.0,0.0,1.0,5.0,9562.98275862
2312758,146188800.0,1,-34.70066,-58.395295,315,2,68.0,59.0,0.0,1.0,3.0,6492.37735849
2312759,146188800.0,1,-34.86463,-58.535049,313,2,53.0,53.0,0.0,1.0,3.0,10.0
2312761,146188800.0,1,-34.817679,-58.462479,368,2,44.0,36.0,0.0,1.0,1.0,4050.0
2312765,146188800.0,2,-34.986269,-58.089094,3,2,150.0,150.0,0.0,1.0,5.0,16400.3225806
2312766,146188800.0,3,-34.632535,-58.469056,246,4,167.0,157.0,0.0,1.0,5.0,14177.5493274
2312767,146188800.0,3,-34.63229,-58.391047,390,4,47.0,47.0,0.0,1.0,3.0,11985.037037
2312770,146188800.0,3,-34.645407,-58.467736,385,4,373.0,210.0,0.7,1.0,6.0,11518.1428571
2312771,146188800.0,1,-34.596529,-58.403964,109,4,111.0,82.0,0.0,2.0,3.0,37062.8076087
2312772,146188800.0,1,-34.605325,-58.396969,28,4,93.0,90.0,0.0,1.0,4.0,15262.9891107
2312776,146188800.0,1,-34.581563,-58.450305,172,4,47.0,43.0,0.0,8.0,2.0,15815.5737705
2312779,146188800.0,3,-34.578495,-58.613309,378,1,148.0,41.0,0.0,1.0,2.0,0.0
2312780,146188800.0,1,-34.598472,-58.432374,500,4,43.0,39.0,0.7,1.0,1.0,15697.1939292
2312784,146188800.0,1,-34.935799,-57.945714,309,2,60.0,49.0,0.0,1.0,3.0,7088.48245614
2312800,146188800.0,1,-34.725801,-58.397588,413,2,39.0,37.0,0.0,1.0,1.0,3608.75
2312801,146188800.0,2,-34.688381,-58.421903,315,2,433.0,200.0,0.7,1.0,5.0,6492.37735849
2312802,146188800.0,1,-34.709065,-58.396072,315,2,88.0,88.0,0.7,1.0,4.0,6492.37735849
2312806,146188800.0,1,-34.623245,-58.4389373,28,4,66.0,66.0,0.0,1.0,1.0,2200.0
2312863,146188800.0,1,-34.5888177,-58.3906484,412,4,125.949090909,125.949090909,0.7,1.0,1.0,7200.0
2312864,146188800.0,1,-34.5628239,-58.4436145,139,4,155.0,155.0,0.7,1.0,1.0,48194.9186603
2312867,146188800.0,1,-34.5871148424,-58.4489677463,172,4,73.0,62.0,0.0,1.0,1.0,15815.5737705
2312868,146188800.0,1,-34.5871148424,-58.4489677463,172,4,48.0,40.0,0.0,1.0,1.0,15815.5737705
2312869,146188800.0,1,-34.5871148424,-58.4489677463,172,4,48.0,40.0,0.0,1.0,1.0,15815.5737705
2312870,146188800.0,1,-34.5871148424,-58.4489677463,172,4,48.0,40.0,0.0,1.0,1.0,15815.5737705
2312871,146188800.0,3,-34.6264994359,-58.3595912946,374,4,57.0,45.0,0.0,1.0,1.0,19032.1373134
2312872,146188800.0,1,-34.5871148424,-58.4489677463,172,4,73.0,62.0,0.0,1.0,1.0,15815.5737705
2312873,146188800.0,1,-34.5871148424,-58.4489677463,172,4,61.0,46.0,0.0,1.0,1.0,15815.5737705
2312874,146188800.0,1,-34.5871148424,-58.4489677463,172,4,48.0,40.0,0.0,1.0,1.0,15815.5737705
2312875,146188800.0,1,-34.5871148424,-58.4489677463,172,4,48.0,40.0,0.0,1.0,1.0,15815.5737705
2312876,146188800.0,1,-34.5871148424,-58.4489677463,172,4,48.0,40.0,0.0,1.0,1.0,15815.5737705
2312877,146188800.0,1,-34.5871148424,-58.4489677463,172,4,73.0,62.0,0.0,1.0,1.0,15815.5737705
2312901,146188800.0,3,-34.7317651,-58.3966595,413,2,87.0,80.0,0.0,1.0,1.0,3608.75
2312908,146275200.0,1,-34.6315991,-58.37031,31,4,54.0,48.0,0.7,1.0,2.0,18901.0806452
2312914,146275200.0,1,-34.5901977,-58.3919249,412,4,89.0,89.0,0.0,1.0,4.0,39811.5201613
2312915,146275200.0,1,-34.5526217,-58.4682449,139,4,73.0,73.0,0.7,1.0,3.0,48194.9186603
2312916,146275200.0,3,-34.6022071,-58.4405972,386,4,95.0,95.0,0.0,1.0,4.0,19664.2857143
2312917,146275200.0,3,-34.6022071,-58.4405972,386,4,95.0,95.0,0.0,1.0,4.0,19664.2857143
2312918,146275200.0,3,-34.6022071,-58.4405972,15,4,95.0,95.0,0.0,1.0,4.0,21980.0661871
2312933,146275200.0,2,-34.6270887123,-58.8451334687,369,1,400.0,400.0,0.7,1.0,1.0,289318.181818
2312935,146275200.0,2,-34.803812,-58.1670581,143,2,155.0,155.0,0.7,1.0,1.0,17641.6666667
2312937,146275200.0,1,-34.5788224579,-58.4475898032,183,4,84.0,73.0,-0.7,1.0,3.0,20933.0659898
2312943,146275200.0,1,-34.6157028107,-58.4067130762,28,4,57.0,57.0,0.0,1.0,3.0,15262.9891107
2312944,146275200.0,1,-34.6234763,-58.4550883,160,4,46.0,46.0,0.3,1.0,2.0,20105.1021438
2312945,146275200.0,1,-34.5958946094,-58.444392791,500,4,140.0,140.0,0.0,1.0,7.0,15697.1939292
2312946,146275200.0,1,-34.5742769052,-58.4344116742,380,4,105.0,105.0,0.0,1.0,5.0,76478.2649641
2312947,146275200.0,2,-34.5662797,-58.4615165,139,4,125.356569134,550.0,0.0,1.0,1.0,48194.9186603
2312950,146275200.0,1,-34.5827371,-58.422328,383,4,92.0,92.0,0.7,1.0,3.0,16274.7916667
2312952,146275200.0,2,-34.6123651453,-58.4028506952,28,4,504.0,184.0,0.75,1.0,1.0,15262.9891107
2312953,146275200.0,2,-34.559448,-58.486817,422,4,90.9554455446,278.0,0.75,1.0,5.0,13400.7798742
2312954,146275200.0,1,-34.5808472,-58.4746736,532,4,77.5754296626,77.5754296626,0.7,1.0,1.0,14379.4890282
2312974,146275200.0,1,-34.595726,-58.397151,109,4,105.299454636,44.0,0.0,1.0,3.0,37062.8076087
2312987,146275200.0,1,-34.610039,-58.361588,405,4,146.010869565,146.010869565,0.7,1.0,4.0,10414.5227273
2313001,146275200.0,1,-34.558606,-58.446043,139,4,51.0,51.0,0.7,1.0,2.0,48194.9186603
2313002,146275200.0,1,-34.562901,-58.439967,380,4,173.0,156.0,0.0,1.0,4.0,76478.2649641
2313003,146275200.0,3,-34.611016,-58.517516,503,4,60.0,50.0,0.0,1.0,3.0,17540.0980392
2313005,146275200.0,1,-34.60352,-58.43538,15,4,125.0,116.0,0.3,2.0,4.0,21980.0661871
2313009,146275200.0,1,-34.584294,-58.436469,380,4,43.0,41.0,0.7,3.0,2.0,76478.2649641
2313011,146275200.0,1,-34.55547,-58.470697,374,4,54.0,54.0,0.0,1.0,3.0,19032.1373134
2313014,146275200.0,2,-34.909475,-58.512611,237,2,950.0,260.0,0.7,1.0,5.0,16923.8461538
2313026,146275200.0,1,-34.598931,-58.378901,414,4,31.0,31.0,0.5,1.0,1.0,39246.08
2313027,146275200.0,1,-34.598896,-58.378944,414,4,33.0,33.0,0.5,1.0,1.0,39246.08
2313040,146275200.0,1,-34.623151,-58.405625,430,4,31.0,31.0,0.3,20.0,1.0,16120.6859903
2313052,146275200.0,1,-34.538962,-58.46632,374,4,46.0,41.0,0.7,2.0,2.0,19032.1373134
2313055,146275200.0,1,-34.588068,-58.442845,380,4,32.0,27.0,0.7,1.0,1.0,76478.2649641
2313061,146275200.0,2,-34.559259,-58.454762,139,4,976.0,156.0,0.3,2.0,3.0,48194.9186603
2313064,146275200.0,1,-34.605979,-58.392377,185,4,121.0,121.0,0.0,3.0,5.0,20009.306383
2313066,146275200.0,3,-34.61483,-58.440262,160,4,162.0,145.0,0.3,1.0,4.0,20105.1021438
2313085,146275200.0,3,-34.5895712,-58.5998604,175,1,169.368932039,169.368932039,0.0,1.0,1.0,7132.30769231
2313113,146275200.0,2,-34.6397625579,-58.427791643,387,4,258.0,150.0,0.0,1.0,1.0,16922.6521739
2313115,146275200.0,1,-34.6323262642,-58.4792257651,247,4,60.0,55.0,0.0,1.0,1.0,1401.0
2313125,146275200.0,1,-34.607233,-58.559275,168,1,40.0,40.0,0.0,1.0,2.0,199286.189189
2313132,146275200.0,1,-34.641117,-58.486576,247,4,95.0,80.0,0.7,2.0,3.0,13168.0093458
2313133,146275200.0,2,-34.7675,-58.6428,306,1,870.0,200.0,0.0,1.0,4.0,6767.5
2313134,146275200.0,1,-34.654113,-58.519251,356,4,59.0,56.0,0.0,2.0,3.0,7626.39344262
2313135,146275200.0,2,-34.549673,-58.451171,374,4,248.0,208.0,0.75,1.0,5.0,19032.1373134
2313136,146275200.0,2,-34.61027,-58.580872,168,1,400.0,150.0,0.7,1.0,4.0,199286.189189
2313138,146275200.0,1,-34.615798,-58.393707,28,4,52.0,52.0,0.0,1.0,2.0,15262.9891107
2313142,146275200.0,2,-34.60665,-58.460011,160,4,193.0,143.0,0.7,1.0,4.0,20105.1021438
2313143,146275200.0,3,-34.605519,-58.638797,280,1,252.0,148.0,0.0,1.0,8.0,7000.0
2313144,146275200.0,3,-34.605837,-58.638625,280,1,141.0,76.0,0.7,1.0,4.0,7000.0
2313147,146275200.0,3,-34.663408,-58.55731,410,1,115.0,75.0,0.0,1.0,4.0,8275.71856287
2313148,146275200.0,1,-34.65237,-58.626452,370,1,37.0,35.0,0.3,6.0,2.0,8902.46583851
2313149,146275200.0,1,-34.65237,-58.626452,370,1,37.0,35.0,0.3,6.0,3.0,8902.46583851
2313151,146275200.0,1,-34.57947,-58.464024,520,4,71.0,71.0,0.3,1.0,3.0,16430.9677419
2313153,146275200.0,2,-34.894925,-57.968223,471,2,110.0,131.0,0.0,1.0,5.0,0.0
2313155,146275200.0,1,-34.711032,-58.278501,407,2,81.0,56.0,0.7,2.0,2.0,35690.8333333
2313157,146275200.0,2,-34.725555,-58.381985,413,2,247.0,247.0,0.7,1.0,5.0,3608.75
2313158,146275200.0,1,-34.708073,-58.289181,407,2,65.0,65.0,0.7,1.0,3.0,35690.8333333
2313178,146275200.0,3,-34.603418,-58.517411,503,4,165.0,65.0,0.0,2.0,3.0,17540.0980392
2313180,146275200.0,1,-34.586697,-58.452166,172,4,61.0,61.0,0.0,3.0,3.0,15815.5737705
2313181,146275200.0,1,-34.555982,-58.477282,422,4,66.0,36.0,0.0,2.0,2.0,13400.7798742
2313182,146275200.0,1,-34.576738,-58.486337,532,4,76.0,60.0,0.0,1.0,3.0,14379.4890282
2313186,146275200.0,3,-34.62249,-58.432792,160,4,223.0,223.0,0.7,1.0,4.0,20105.1021438
2313187,146275200.0,1,-34.616313,-58.415757,151,4,63.0,63.0,0.0,1.0,3.0,12253.4054054
2313194,146275200.0,1,-34.604926,-58.391951,447,4,97.0,97.0,0.0,1.0,3.0,24629.5273973
2313196,146275200.0,1,-34.630466,-58.473798,246,4,56.0,56.0,0.0,1.0,3.0,14177.5493274
2313204,146275200.0,1,-34.600967,-58.44314,500,4,33.0,29.0,0.7,2.0,1.0,15697.1939292
2313205,146275200.0,1,-34.619224,-58.458166,160,4,69.0,55.0,0.7,1.0,3.0,20105.1021438
2313206,146275200.0,2,-34.635416,-58.479325,247,4,257.0,177.0,0.7,1.0,4.0,13168.0093458
2313207,146275200.0,3,-34.631939,-58.40523,390,4,52.0,52.0,0.0,1.0,3.0,11985.037037
2313208,146275200.0,1,-34.618747,-58.405423,430,4,60.0,60.0,0.0,1.0,3.0,16120.6859903
2313212,146275200.0,1,-34.574041,-58.44203,139,4,100.0,95.0,0.3,6.0,4.0,48194.9186603
2313213,146275200.0,1,-34.5852627783,-58.5041267977,522,4,50.0,44.0,0.0,1.0,1.0,6950.40540541
2313230,146275200.0,1,-34.6321834689,-58.537169463,176,1,130.983870968,130.983870968,0.7,1.0,1.0,3440.0
2313249,146275200.0,2,-34.8779711,-58.8630527,348,1,1300.0,175.0,0.75,1.0,3.0,4300.0
2313255,146275200.0,2,-34.870306,-58.104527,505,2,367.0,130.0,0.75,1.0,8.0,14000.0
2313256,146275200.0,3,-34.909426,-57.968202,309,2,55.0,49.0,0.7,1.0,3.0,7088.48245614
2313257,146275200.0,1,-34.634073,-58.478723,247,4,34.0,30.0,0.7,7.0,1.0,13168.0093458
2313258,146275200.0,1,-34.587044,-58.406153,412,4,96.0,96.0,0.7,1.0,3.0,39811.5201613
2313261,146275200.0,1,-34.610268,-58.397589,377,4,75.0,75.0,0.0,1.0,3.0,19043.3566434
2313278,146275200.0,1,-34.595148,-58.399669,109,4,117.0,93.0,0.0,1.0,4.0,37062.8076087
2313280,146275200.0,1,-34.685272,-58.35395,457,2,45.0,45.0,0.0,1.0,2.0,17000.0
2313281,146275200.0,1,-34.698343,-58.310268,538,2,36.0,36.0,0.7,5.0,2.0,3600.2
2313282,146275200.0,2,-34.815759,-58.497734,368,2,300.0,70.0,0.0,1.0,4.0,4050.0
2313284,146275200.0,2,-34.785541,-58.400102,466,2,149.0,60.0,0.0,1.0,2.0,8440.83333333
2313288,146275200.0,1,-34.591772,-58.405107,109,4,31.0,31.0,0.0,4.0,1.0,37062.8076087
2313290,146275200.0,3,-34.630983,-58.429649,387,4,56.0,44.0,-0.7,1.0,2.0,16922.6521739
2313297,146275200.0,1,-34.607908569,-58.3893042187,185,4,26.0,26.0,0.0,3.0,1.0,20009.306383
2313298,146275200.0,3,-34.5868776333,-58.4392533854,380,4,199.0,199.0,0.0,1.0,4.0,76478.2649641
2313299,146275200.0,1,-34.581037,-58.451557,183,4,33.0,33.0,0.7,1.0,1.0,20933.0659898
2313301,146275200.0,3,-34.670969,-58.717269,361,1,100.0,100.0,0.0,1.0,9.0,3608.0
2313302,146275200.0,1,-34.620893,-58.431985,160,4,93.0,86.0,0.7,2.0,4.0,20105.1021438
2313303,146275200.0,1,-34.570331,-58.485165,532,4,23.0,23.0,0.7,1.0,2.0,14379.4890282
2313306,146275200.0,2,-34.589467,-58.513913,522,4,245.0,115.0,0.7,1.0,4.0,6950.40540541
2313309,146275200.0,3,-34.628617,-58.495703,247,4,162.0,162.0,0.0,1.0,6.0,13168.0093458
2313341,146275200.0,2,-34.9239970609,-57.9639759145,309,2,108.536585366,400.0,0.7,1.0,1.0,7088.48245614
2313365,146275200.0,2,-34.9239970609,-57.9639759145,309,2,108.536585366,150.0,-0.7,1.0,1.0,7088.48245614
2313378,146275200.0,2,-34.9239970609,-57.9639759145,309,2,108.536585366,195.0,0.0,1.0,1.0,7088.48245614
2313390,146275200.0,3,-34.9239970609,-57.9639759145,309,2,108.536585366,47.0,0.0,1.0,1.0,7088.48245614
2313395,146275200.0,2,-34.9239970609,-57.9639759145,309,2,108.536585366,47.0,0.0,1.0,1.0,7088.48245614
2313400,146275200.0,1,-34.9239970609,-57.9639759145,309,2,108.536585366,47.0,0.0,1.0,1.0,7088.48245614
2313406,146275200.0,2,-34.9239970609,-57.9639759145,309,2,108.536585366,108.536585366,0.7,1.0,1.0,7088.48245614
2313493,146275200.0,1,-34.610842,-58.433383,160,4,33.0,33.0,0.0,1.0,1.0,20105.1021438
2313494,146275200.0,1,-34.5968839,-58.4231692,380,4,66.0,59.0,0.0,1.0,1.0,76478.2649641
2313495,146275200.0,1,-34.6058885,-58.4237625,15,4,23.0,23.0,0.0,1.0,1.0,21980.0661871
2313496,146275200.0,1,-34.6032441,-58.4356017,500,4,37.0,32.0,0.7,1.0,1.0,15697.1939292
2313500,146275200.0,1,-34.602343,-58.420868,15,4,41.0,35.0,0.0,1.0,1.0,21980.0661871
2313569,146275200.0,1,-34.5910492,-58.40613,380,4,130.0,123.0,0.7,1.0,4.0,76478.2649641
2313585,146275200.0,1,-34.6565747,-58.3699032,26,2,53.0,53.0,0.0,1.0,1.0,1250.0
2313590,146275200.0,1,-34.6033550138,-58.3954613041,28,4,100.0,100.0,0.0,1.0,1.0,5000.0
2313595,146275200.0,2,-34.7856195831,-58.8392266946,348,1,1600.0,175.0,0.75,1.0,1.0,4300.0
2313596,146275200.0,1,-34.5702695,-58.4424303,380,4,84.0,78.0,0.7,1.0,1.0,2500.0
2313609,146361600.0,1,-34.618923,-58.394503,430,4,43.0,39.0,0.0,1.0,2.0,16120.6859903
2313623,146361600.0,2,-34.8784112035,-58.5334507772,237,2,433.0,90.0,0.0,1.0,2.0,16923.8461538
2313624,146361600.0,1,-34.6697830939,-58.3625526633,26,2,53.0,53.0,0.0,1.0,3.0,16864.75
2313655,146361600.0,1,-34.6197919041,-58.3813379478,365,4,47.0,41.0,0.7,1.0,1.0,1000.0
2313658,146361600.0,1,-34.5991011,-58.4049675,28,4,117.0,117.0,0.0,2.0,1.0,15262.9891107
2313680,146361600.0,1,-34.5872057692,-58.3992978523,412,4,85.0,85.0,0.7,1.0,1.0,5300.0
2313702,146361600.0,1,-34.9239970609,-57.9639759145,309,2,108.536585366,108.536585366,0.0,1.0,1.0,7088.48245614
2313706,146361600.0,2,-34.8697687,-58.0474823,173,2,133.0,133.0,0.7,1.0,1.0,28333.3333333
2313734,146361600.0,1,-34.8811897645,-58.4994638866,162,2,58.0,58.0,0.7,1.0,1.0,20479.5890411
2313740,146361600.0,1,-34.9637612,-58.4660048,162,2,162.0,91.0,0.7,1.0,1.0,20479.5890411
2313742,146361600.0,1,-34.8811897645,-58.4994638866,162,2,50.0,50.0,0.7,1.0,1.0,20479.5890411
2313743,146361600.0,3,-34.5488964,-58.4806909,422,4,64.0,49.0,0.0,1.0,1.0,13400.7798742
2313744,146361600.0,1,-34.592544,-58.3908801,412,4,86.0,80.0,0.7,1.0,1.0,7000.0
2313745,146361600.0,1,-34.5484028671,-58.4796351237,422,4,64.0,49.0,0.0,1.0,1.0,13400.7798742
2313770,146361600.0,1,-34.9878434099,-59.5020601771,164,4,25.0,25.0,0.0,1.0,1.0,249.0
